country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ITA,Italy,AUGUSTA C.LE,WRI1002849,210,37.2083,15.1778,Oil,,,1959,ENEL,ENEL,https://www.futur-e.enel.it/cs/Satellite?blobcol=urldata&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadername2=MDT-Type&blobheadervalue1=inline%3B+filename%3Daugusta-eng.pdf&blobheadervalue2=abinary%3B+charset%3DUTF-8&blobkey=id&blobtable=MungoBlobs&blobwhere=1445864757502&ssbinary=true,CARMA,,,,,,336.882
ITA,Italy,AVISE,WRI1002850,126.5,45.7089,7.1399,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,288,,570
ITA,Italy,AZOTATI,WRI1002851,240,45.4511,12.2239,Gas,,,1993,Edison,Edison IT,https://www.edison.it/en/marghera-azotati-thermoelectric-power-plant,CARMA,,,,112,,583
ITA,Italy,Acquacandida Solar Power Plant,WRI1026386,1,40.424,17.4977,Solar,,,,Opde Photovoltaics,9ren,http://www.9ren.it/en/about-us/where-we-operate/our-plants/,Industry About,,,,,,52
ITA,Italy,Adriatic Arena Solar Power Plant,WRI1026387,2.2,43.9028,12.865,Solar,,,,Solarig Holding,9ren,http://www.9ren.it/en/about-us/where-we-operate/our-plants/,Industry About,,,,,,114
ITA,Italy,Alessandria AL47A Solar Power Plant,WRI1026388,5,44.8903,8.7412,Solar,,,,Envalue GmbH,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,258
ITA,Italy,Alessandria AL47B Solar Power Plant,WRI1026389,1.2,44.8875,8.741,Solar,,,,Opde Photovoltaics,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,62
ITA,Italy,Alessano Solar Power Plant,WRI1026390,2.7,39.894,18.3444,Solar,,,,Solarig Holding,Martifer Solar,http://www.martifersolar.com/powering.php,Industry About,,,,,,140
ITA,Italy,Alfonsine 2,WRI1021583,25,44.5753,12.0149,Solar,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,Industry About,,,,,,1292
ITA,Italy,Ana Rosa Solar Power Plant,WRI1026391,1,40.1175,18.1241,Solar,,,,9REN,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,52
ITA,Italy,Andria - Solaer Solar Power Plant,WRI1026392,1,41.2196,16.2339,Solar,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,52
ITA,Italy,Anzi Solar Power Plant,WRI1026393,1,40.5047,15.9003,Solar,,,,Solaer,MTBren,http://mtbren.com/proyectos/#,Industry About,,,,,,52
ITA,Italy,BAGNORE 3,WRI1021701,19,42.8416,11.5588,Geothermal,,,1998,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,131
ITA,Italy,BAGNORE 4,WRI1021456,39,42.8416,11.5588,Geothermal,,,1998,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,269
ITA,Italy,BARGI CENTRALE,WRI1002852,281,44.1705,11.0888,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,72,,1265
ITA,Italy,BASCHI,WRI1021310,80,42.6564,12.2358,Hydro,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,360
ITA,Italy,BOAZZO,WRI1021297,95,45.9955,10.5229,Hydro,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,428
ITA,Italy,BRESSANONE,WRI1021300,89,46.7782,11.6321,Hydro,,,,Ghella,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,401
ITA,Italy,BUSSI,WRI1002857,125,42.2002,13.8398,Gas,,,1994,Edison,Edison,http://www.edison.it/en/bussi-thermoelectric-power-plant,GEODB,,,,72,,303.459
ITA,Italy,Barrafranca Solar Power Plant,WRI1026394,5,37.3698,14.2189,Solar,,,,Opde Photovoltaics,Enel Green Power,https://www.enelgreenpower.com/en/country-italy.html,Industry About,,,,,,258.417
ITA,Italy,Bellavista Solar Power Plant,WRI1026395,6,41.6577,12.6621,Solar,,,,Opde Photovoltaics,9ren,http://www.9ren.it/en/about-us/sustainability/environmental-initiatives,Industry About,,,,,,310.1
ITA,Italy,Bellpower Solar Power Plant,WRI1026396,9.2,41.8304,15.8484,Solar,,,,Unknown,Gestamp Solar,http://www.gestampsolar.com/es/negocio/proyectos-de-investigacion/bellpower,Industry About,,,,,,475.486
ITA,Italy,Bosco Marengo Solar Power Plant,WRI1026397,6.5,44.8372,8.7493,Solar,,,,Opde Photovoltaics,OPDE,http://www.opde.net/en/projects/,Industry About,,,,,,335.942
ITA,Italy,CADARESE,WRI1021327,68,46.2921,8.3038,Hydro,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,306.138
ITA,Italy,CAPRIATI,WRI1002859,113,41.4686,14.1454,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,48,,508.73
ITA,Italy,CARBOLI 1,WRI1021704,19,43.1369,10.8292,Geothermal,,,1998,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,131.16
ITA,Italy,CARBOLI 2,WRI1021703,19,43.1362,10.8289,Geothermal,,,1997,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,131.16
ITA,Italy,CARDANO,WRI1002860,121,46.4927,11.3336,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,645,,544.746
ITA,Italy,CASTELBELLO,WRI1021303,87,46.6253,10.9159,Hydro,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,391.677
ITA,Italy,CASTROCUCCO,WRI1021307,83,39.9888,15.8085,Hydro,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,,,373.669
ITA,Italy,CEDEGOLO,WRI1002863,130,46.0767,10.3496,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,282.4,,585.264
ITA,Italy,CELANO,WRI1002864,180,42.0458,13.5475,Gas,,,1998,Grupo Industriale Maccaferri,Termica Celano,http://www.termicacelano.it/index.php/attivita,CARMA,,,,26,,436.981
ITA,Italy,Vaglio Solar Power Plant,WRI1026450,2,40.6558,15.9664,Solar,,,,Carpevigo AG,Martifer Solar,http://www.martifersolar.com/powering.php,Industry About,,,,,,103.367
ITA,Italy,Villa Castelli Solar Power Plant,WRI1026451,1,40.5699,17.4944,Solar,,,,Solaer,X-elio,http://www.x-elio.com/en/business/innovating-projects,Industry About,,,,,,51.683
ITA,Italy,Viniamari Solar Power Plant,WRI1026452,1,40.0216,18.3126,Solar,,,,Gestamp Asetym Solar,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,51.683
JPN,Japan,Aoi Solar Power Plant,WRI1026465,2,35.0312,138.3627,Solar,,,,Softbank Shizuoka Aoi Solar Park,SoftBank,http://www.softbank.jp/en/corp/csr/future/instance_04/contents_05/,Industry About,,,,,,24.648
JPN,Japan,Aoyama Kogen,WRI1020222,15,34.7114,136.2925,Wind,,,2003,CHUBU ELECTRIC POWER CO INC,NKK,http://www.jfe-holdings.co.jp/en/release/nkk/41-08/art04.html,WRI,,,,,,503.8
JPN,Japan,Ashikita Solar Power Plant,WRI1026466,21.5,32.2093,130.477,Solar,,,,OCE Ashikita Mega Solar Corporation,Obyashi,http://www.obayashi.co.jp,Industry About,,,,,,264.963
JPN,Japan,Awaji Kifune Solar Power Plant,WRI1026467,34.7,34.587,134.9754,Solar,,,,Awaji Kifune Solar Power Plant Corporation,Solar Asset Management,http://www.solarassetmanagement.asia/top-25-largest-projects,Industry About,,,,,,427.638
JPN,Japan,Boyo Kushiro,WRI1026514,1.4,42.9622,144.4266,Solar,,,2014,Daiwa PI Partners Co Ltd,Daiwa PI Partners Co Ltd,http://dpipartners.co.jp/english/solution/sol60.html,Industry About,,,,,,17.253
JPN,Japan,Fujimi-machi Solar Power Plant,WRI1026468,8,35.8946,138.2591,Solar,,,,Fujimi Solar Energy,Nikkei Business Publications,http://techon.nikkeibp.co.jp/english/NEWS_EN/20141022/384122/?ST=msbe,Industry About,,,,,,98.591
JPN,Japan,Fukuroda Solar Power Plant,WRI1026469,31,36.8103,140.4359,Solar,,,,Gestamp Asetym Solar Japan,X-elio,http://www.x-elio.com/en/corporation/gestamp-solar,Industry About,,,,,,382.04
JPN,Japan,Funakura Solar Power Plant,WRI1026470,7.7,36.5673,137.2367,Solar,,,,SGET Toyama Mega Solar Power Plant,Nikkei Business Publications,http://techon.nikkeibp.co.jp/english/NEWS_EN/20150413/414062/?ST=msbe,Industry About,,,,,,94.894
JPN,Japan,Futtsu Solar Power Plant,WRI1026471,42,35.236,139.8965,Solar,,,,GE Energy Financial Services,Solar Daily,http://www.solardaily.com/reports/Pattern_Development_and_Green_Power_Investment_Complete_42_MW_Futtsu_Solar_Power_Project_in_Japan_999.html,Industry About,,,,,,517.602
JPN,Japan,Gushikawa,WRI1020040,312,26.3799,127.8757,Coal,,,,Okinawa,Sekitan,http://sekitan.jp/wp-content/uploads/2014/06/list-of-Coal-Fired-Power-Plants-in-Japan.pdf,GEODB,,,,,,2794.94
JPN,Japan,Hachijojima,WRI1020115,3.3,33.1117,139.778,Geothermal,,,1999,Tokyo Electric Power Co Inc (TEPCO),Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,15.857
JPN,Japan,Hachinohe - Mitsui Solar Power Plant,WRI1026472,8,40.5506,141.4298,Solar,,,,Hachinohe Solar Power Plant,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,98.591
JPN,Japan,Hachinohe - Tohoku Electric Solar Power Plant,WRI1026473,1.5,40.535,141.5121,Solar,,,,Hachinohe Solar Power Plant,Toshiba,https://www.toshiba.co.jp/about/press/2010_09/pr2701.htm,Industry About,,,,,,18.486
JPN,Japan,Hachinohe Taiheiyo,WRI1020084,125.2,40.5353,141.5019,Oil,,,,TAIHEIYO (PACIFIC) METALS,Pacific Metals,https://www.pacific-metals.co.jp/corporate/index.html,WRI,,,,,,319.544
JPN,Japan,Hatanagi No.2,WRI1020020,87,35.3246,138.1796,Hydro,,,,Chubu,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_company/ecom_reference/eref_facilities/index.html?ceid=ul_me,WRI,,,,,,275.664
JPN,Japan,Hatchobaru Otake,WRI1020116,110,33.1053,131.1874,Geothermal,,,,KYUSHU ELECTRIC POWER CO,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,528.566
JPN,Japan,Hibiki - Eneseed Solar Power Plant,WRI1026474,20.5,33.9215,130.7774,Solar,,,,Eneseed Hibiki Co Ltd,Photon,http://www.photon.info/en/news/eneseed-hibiki-energizes-20-mw-japanese-pv-power-plant-relying-asahi-glass-products,Industry About,,,,,,252.639
JPN,Japan,Higashiyama Solar Power Plant,WRI1026475,1.8,39.0071,141.2705,Solar,,,,Renewable Japan Co Ltd,Renewable Japan Co Ltd,http://www.rn-j.com/en/project/ichinoseki-higashiyama-power-plant-location-iwate,Industry About,,,,,,22.183
JPN,Japan,Hikari-no-Mori Solar Power Plant,WRI1026476,10,34.6558,135.3797,Solar,,,,Summit Corporation Limited,Sumitomo Corporation,http://www.sumitomocorp.co.jp/english/news/detail/id=25528,Industry About,,,,,,123.239
JPN,Japan,Himeji Solar Power Plant,WRI1026477,10,34.779,134.6942,Solar,,,,Idemitsu Green Power Co Ltd,Idemitsu,http://www.idemitsu.com/products/energy/solar/index.html,Industry About,,,,,,123.239
JPN,Japan,Izunokuni Solar Power Plant,WRI1026488,2.2,35.0356,138.932,Solar,,,,Renewable Japan Co Ltd,Renewable Japan Co Ltd,http://www.rn-j.com/en/project,Industry About,,,,,,27.112
JPN,Japan,Joetsu Solar Power Plant,WRI1026489,2,37.2117,138.3126,Solar,,,,Inpex Mega Solar Joetsu,Nikkei Business Publications,http://techon.nikkeibp.co.jp/english/NEWS_EN/20150824/432920/?ST=msbe,Industry About,,,,,,24.648
JPN,Japan,Jozankei,WRI1020235,120,42.9871,141.1562,Hydro,,,1989,Hydropower and Dams,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,WRI,,,,,,380.227
JPN,Japan,Kagoshima - Nanatsujima Solar Power Plant,WRI1026490,70,31.4665,130.526,Solar,,,,Kagoshima Mega Solar Power Corporation,Kyocera Solar,http://www.kyocera.co.jp/solar/es/,Industry About,,,,,,862.67
JPN,Japan,Kakkonda,WRI1020117,80,39.8291,140.8649,Geothermal,,,,KYUSHU ELECTRIC POWER CO,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,384.412
JPN,Japan,Kamaishi Thermal,WRI1020048,149,39.2688,141.8766,Coal,,,,NIPPON STEEL  SUMITOMO METAL,Sekitan,http://sekitan.jp/wp-content/uploads/2014/06/list-of-Coal-Fired-Power-Plants-in-Japan.pdf,WRI,,,,,,1334.763
JPN,Japan,Kameyama Solar Power Plant,WRI1026491,5,34.8709,136.4078,Solar,,,,Sharp Corporation,ORIX,http://www.orix.co.jp/grp/en/news/2014/140319_ORIXE.html,Industry About,,,,,,61.619
JPN,Japan,Kamikawai Solar Power Plant,WRI1026492,13.5,36.7154,140.0755,Solar,,,,Nasukarasuyama Kamikawai Solar Corporation,ORIX,http://www.orix.co.jp/grp/en/news/2014/140319_ORIXE.html,Industry About,,,,,,166.372
JPN,Japan,Kamogawa Solar Power Plant,WRI1026493,31.2,35.1504,140.2056,Solar,,,,Kamogawa Mirai Solar,JGC Corporation,http://www.jgc.com/en/DisplayHtml/view/5,Industry About,,,,,,384.505
JPN,Japan,Kani Mill,WRI1020086,70,35.4211,137.0224,Oil,,,2001,Daio Paper Company,Daio Paper Corporation,http://www.daio-paper.co.jp/en/company/base/index.html,WRI,,,,,,178.659
JPN,Japan,Kansai Sendai,WRI1061348,112,38.2681,141.0092,Coal,,,2017,Unknown,Japan Coal Plant Tracker,http://sekitan.jp/plant-map/en/v2/table_en,WRI,,,,,,1003.312
JPN,Japan,Kasadori,WRI1020203,38,34.7016,136.2762,Wind,,,,CHUBU ELECTRIC POWER CO INC,Chubu Electric Power Company,http://www.chuden.co.jp/english/corporate/ecor_releases/erel_pressreleases/__icsFiles/afieldfile/2009/10/15/1001newenergy.pdf,WRI,,,,,,1276.293
JPN,Japan,Kikugawa Horinouchiya Solar Power Plant,WRI1026494,7.5,34.6689,138.0921,Solar,,,,Kikugawa Horinouchiya Solar Inc,Renova,http://www.renovainc.jp/business/power_plant,Industry About,,,,,,92.429
JPN,Japan,Kikugawa Ishiyama Solar Power Plant,WRI1026495,9.4,34.6698,138.0993,Solar,,,,Kikugawa Ishiyama Solar Inc,Renova,http://www.renovainc.jp/business/power_plant,Industry About,,,,,,115.844
JPN,Japan,Kimitsu,WRI1020067,300,35.3619,139.8651,Gas,,,,KIMITSU COOP THERMAL POWER,Hitachi,https://www.mhps.com/en/company/network/work/takasago/history.html,WRI,,,,,,2365.836
JPN,Japan,Kinugawa Solar Power Plant,WRI1026496,1.2,36.8174,139.7187,Solar,,,,Solaer,Solaer,https://www.google.com/maps/d/embed?mid=1bXiXRcLRnBCUfpkHM2J5EVryhG4&ll=31.06035315253383%2C35.02284616406246&z=8,Industry About,,,,,,14.789
JPN,Japan,Kisozaki Solar Power Plant,WRI1026497,49,35.041,136.7542,Solar,,,,Kisozaki MegaSolar Corporation,Renova,http://www.renovainc.jp/business/power_plant,Industry About,,,,,,603.869
JPN,Japan,Kitakyushu - FirstSolar Solar Power Plant,WRI1026498,1.3,Unknown,130.7401,Solar,,,,Kitakyushu 13 Solar Power Station,First Solar,http://www.firstsolar.com/en/About-Us/Projects,Unknown,,,,,,16.021
JPN,Japan,,WRI1026499,13,33.9263,130.8094,Solar,,,,Kitakyushu 13 Solar Power Station,Renova,http://www.renovainc.jp/business/power_plant,Industry About,,,,,,160.21
JPN,Japan,Kitsuki Solar Power Plant,WRI1026500,24.4,33.4305,131.5514,Solar,,,,Hanwha Solar Power Kitsuki,Hanwha Solar Power Kitsuki,http://www.hanwha-qcells.com,Industry About,,,,,,300.702
JPN,Japan,Kizuna Solar Power Plant,WRI1026501,3.6,38.364,141.1541,Solar,,,,Mitsui  Co Ltd,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,44.366
JPN,Japan,Kokonoe Solar Power Plant,WRI1026502,25.4,33.2263,131.247,Solar,,,,GK Kokonoe Solar SPC,Renova,http://www.renovainc.jp/business/power_plant,Industry About,,,,,,313.026
JPN,Japan,Komatsushima - Nippon Paper 1 Solar Power Plant,WRI1026503,21,33.9887,134.6144,Solar,,,,Nippon Paper Mega Solar Komatsushima LLC,Nippon Paper Group,http://www.nipponpapergroup.com/english/news/year/2015/news150213003023.html,Industry About,,,,,,258.801
JPN,Japan,Komatsushima - Nippon Paper 2 Solar Power Plant,WRI1026504,21,33.9845,134.618,Solar,,,,Nippon Paper Mega Solar Komatsushima LLC,Nippon Paper Group,http://www.nipponpapergroup.com/english/news/year/2015/news150213003023.html,Industry About,,,,,,258.801
JPN,Japan,Komatsushima - Nippon Paper 3 Solar Power Plant,WRI1026505,21,33.9869,134.6251,Solar,,,,Nippon Paper Mega Solar Komatsushima LLC,Nippon Paper Group,http://www.nipponpapergroup.com/english/news/year/2015/news150213003023.html,Industry About,,,,,,258.801
JPN,Japan,Komatsushima - Softbank Solar Power Plant,WRI1026506,2.8,33.9878,134.6176,Solar,,,,Softbank Tokushima Komatsushima Solar Park,SoftBank,http://www.softbank.jp/en/corp/csr/future/instance_04/contents_05/,Industry About,,,,,,34.507
JPN,Japan,Komekurayama Solar Power Plant,WRI1026507,10,35.5821,138.5728,Solar,,,,Tokyo Electric Power Co Inc (TEPCO),TEPCO,http://www.tepco.co.jp/en/challenge/energy/megasolar/index-e.html,Industry About,,,,,,123.239
JPN,Japan,Koriyama - Kyocera Solar Power Plant,WRI1026508,1.5,37.4482,140.3005,Solar,,,,Kyocera Chemical Corporation,Kyocera Solar,http://www.kyocera.co.jp/solar/es/,Industry About,,,,,,18.486
JPN,Japan,Koshimizu Solar Power Plant,WRI1026509,9,43.8681,144.4835,Solar,,,,Mirai Power Corporation,Nichicon Corporation,http://www.nichicon.co.jp/english/product_news/new145.html,Industry About,,,,,,110.915
JPN,Japan,Koyagi Solar Power Plant,WRI1026510,2.6,32.6814,129.8025,Solar,,,,Softbank Nagasaki Koyagi Solar Park,SoftBank,http://www.softbank.jp/en/corp/csr/future/instance_04/contents_05/,Industry About,,,,,,32.042
JPN,Japan,Kumamoto Arao Solar Power Plant,WRI1026511,22.4,32.9971,130.4227,Solar,,,,Kumamoto Arao Solar Park,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,276.055
JPN,Japan,Kurisu Solar Power Plant,WRI1026512,3.5,34.3694,132.1341,Solar,,,,Juwi Shizen Energy Inc,Juwi Shizen Energy Inc,http://www.shizenenergy.net/en/projects/powerplant.html,Industry About,,,,,,43.134
JPN,Japan,Kushira Solar Power Plant,WRI1026513,7.8,31.3728,130.9583,Solar,,,,K Clean Energy,Nikkei Business Publications,http://techon.nikkeibp.co.jp/english/NEWS_EN/20141216/394813/?ST=msbe,Industry About,,,,,,96.126
JPN,Japan,Kushiro - Hoshigaura Solar Power Plant,WRI1026515,1.5,43.0066,144.3175,Solar,,,,Kushiro Hoshigaura Solar Park,Japan Asia Group,http://www.japanasiagroup.jp/english/cms/pdf/444/2012-09-06.pdf,Industry About,,,,,,18.486
JPN,Japan,Kushiro - Tsuruno Solar Power Plant,WRI1026517,21.7,43.0227,144.2989,Solar,,,,Kushiro Tsuruno Mega Solar Project,Grid Hub,https://gridhub.com/renewable_energy_parks/kushiro-tsuruno-mega-solar,Industry About,,,,,,267.428
JPN,Japan,Kyoto - Softbank Solar Power Plant,WRI1026518,4.2,34.921,135.7165,Solar,,,,Softbank Kyoto Solar Park,SoftBank,http://www.softbank.jp/en/corp/csr/future/instance_04/contents_05/,Industry About,,,,,,51.76
JPN,Japan,Makurazaki Airport Solar Power Plant,WRI1026519,8.3,31.266,130.3562,Solar,,,,K Clean Energy,Nikkei Business Publications,http://techon.nikkeibp.co.jp/english/NEWS_EN/20140905/374503/?ST=msbe,Industry About,,,,,,102.288
JPN,Japan,Masuura Kushiro,WRI1026516,2.1,42.9559,144.4354,Solar,,,2014,Daiwa PI Partners Co Ltd,Daiwa PI Partners Co Ltd,http://dpipartners.co.jp/english/solution/sol60.html,Industry About,,,,,,25.88
JPN,Japan,Nishiki - Sojitz Solar Power Plant,WRI1026533,13,32.2296,130.8182,Solar,,,,Mirai Power Corporation,Sojitz Corporation,https://www.sojitz.com/en/news/2014/12/20141211.php,Industry About,,,,,,160.21
JPN,Japan,Nokanan,WRI1020227,30,43.4879,142.2196,Hydro,,,1971,HOKKAIDO ELECTRIC POWER CO INC,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,WRI,,,,,,95.057
JPN,Japan,Nyugawa,WRI1020045,250,33.9346,133.1149,Coal,,,,Sumitomo Joint Electric Power,Sekitan,http://sekitan.jp/wp-content/uploads/2014/06/list-of-Coal-Fired-Power-Plants-in-Japan.pdf,WRI,,,,,,2239.535
JPN,Japan,Ofunato Solar Power Plant,WRI1026534,19.8,39.1713,141.7256,Solar,,,2015,Daiwa PI Partners Co Ltd,Daiwa PI Partners Co Ltd,http://dpipartners.co.jp/english/solution/sol60.html,Industry About,,,,,,244.012
JPN,Japan,Ogiri,WRI1020121,35,31.9318,130.7977,Geothermal,,,1996,KYUSHU ELECTRIC POWER CO,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,168.18
JPN,Japan,Ogishima Solar Power Plant,WRI1026535,13,35.4888,139.7268,Solar,,,,Tokyo Electric Power Co Inc (TEPCO),TEPCO,http://www.tepco.co.jp/en/challenge/energy/megasolar/index-e.html,Industry About,,,,,,160.21
JPN,Japan,Oita - Hoso Solar Power Plant,WRI1026536,11,33.2323,131.7759,Solar,,,,Mega Solar Oita Hoso Power Plant,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,135.562
JPN,Japan,Oita - JGC Solar Power Plant,WRI1026537,26.5,33.2558,131.7275,Solar,,,,JGC Mirai Solar Co Ltd,JGC Corporation,http://www.jgc.com/en/04_media/01_news/2015/release/20150319.html,Industry About,,,,,,326.582
JPN,Japan,Oita - Marubeni Solar Power Plant,WRI1026538,82,33.2596,131.7208,Solar,,,,Oita Solar Power Corporation,Marubeni Corporation,https://www.marubeni.com/news/2015/release/20150622f.pdf,Industry About,,,,,,1010.557
JPN,Japan,Oita - Mitsui Fudosan Solar Power Plant,WRI1026539,21,33.2503,131.7604,Solar,,,,Mitsui Engineering  ShipbuildingMitsui Fudosan Oita Solar Power Plant,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,258.801
JPN,Japan,Oita IPP,WRI1020078,300,33.2687,131.6494,Coal,,,2002,NS ENERGY,NIPPON STEEL & SUMITOMO METAL,http://www.nssmc.com/en/ir/library/pdf/nscguide2012_e_81.pdf,WRI,,,,,,2687.442
JPN,Japan,Okuniikappu,WRI1020233,44,42.6741,142.6779,Hydro,,,1963,HOKKAIDO ELECTRIC POWER CO INC,Hokkaido,https://web.archive.org/web/20140310212140/http://www.hepco.co.jp/english/environment/pdf/report2008.pdf,WRI,,,,,,139.416
JPN,Japan,Omuta Miikekou Solar Power Plant,WRI1026540,20,33.0029,130.4006,Solar,,,,SoftBank Omuta Miikekou Solar Park,Mitsui,https://www.mitsui.com/jp/en/csr/csrreport/2014/__icsFiles/afieldfile/2015/09/08/en_csr_detail_2014-13.pdf,Industry About,,,,,,246.477
JPN,Japan,Onahama 1 Solar Power Plant,WRI1026541,12,36.9442,140.8939,Solar,,,,Onahama Solar LLC,Mitsubishi,http://www.mitsubishicorp.com/jp/en/pr/archive/2016/,Industry About,,,,,,147.886
JPN,Japan,Onahama 2 Solar Power Plant,WRI1026542,6,36.9331,140.8544,Solar,,,,Onahama Izumi Solar LLC,Mitsubishi,http://www.mitsubishicorp.com/jp/en/pr/archive/2016/,Industry About,,,,,,73.943
JPN,Japan,Onbetsu Solar Power Plant,WRI1026543,20,42.9061,143.9641,Solar,,,,Eco Power JP Co Ltd,Kamipa,https://www.kamipa.co.jp/eng/news/394,Industry About,,,,,,246.477
JPN,Japan,Onikobe,WRI1020122,15,38.8098,140.7086,Geothermal,,,1975,TOHOKU ELECTRIC POWER CO,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,72.077
JPN,Japan,Onuma Plant,WRI1020123,9.5,39.9813,140.7819,Geothermal,,,1973,HOKKAIDO ELECTRIC POWER CO INC,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,45.649
JPN,Japan,Osaki CoolGen project,WRI1061347,166,34.2591,132.5723,Coal,,,2017,Chugoku electric Power,Japan Coal Plant Tracker,http://sekitan.jp/plant-map/en/v2/table_en,WRI,,,,,,1487.051
JPN,Japan,Osakikamijima Solar Power Plant,WRI1026544,13.7,34.239,132.8505,Solar,,,,Setouchi Natural Power Limited,Impact Electrons,http://www.impactelectrons.com/projects/,Industry About,,,,,,168.837
JPN,Japan,Oshirakawa,WRI1020237,59,36.1412,136.8212,Hydro,,,1963,Unknown,Suiryoku,http://www.suiryoku.com/gallery/gifu/miboro2/miboro2.html,WRI,,,,,,186.945
JPN,Japan,Otake,WRI1020124,12.5,33.1217,131.1902,Geothermal,,,1967,KYUSHU ELECTRIC POWER CO,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,60.064
JPN,Japan,Otori,WRI1000735,182,37.2147,139.2139,Hydro,,,,EPDC,Japanese Electric Power Information Center,https://www.jepic.or.jp/en/,GEODB,,,,,,576.677
